,Name,Favorite_Song,C_ID_t,E_ID_t,Mother,PH_ID_Chicken,PR_ID_Chicken,PH_Name_t,PH_ID_Egg,PR_ID_Egg,I_LOC,NW,Parent_Gen,Father,C_ID_Father,Generation,E_ID_Father,PH_Name_Father,PH_ID,PR_ID,NameCMM,GrandMother,C_IDCMM,E_IDCMM,GrandFather,C_ID_Maternal_Father,E_ID_Maternal_Father,E_IDCM,Mother_I_LOC,E_ID_FatherIL,Father_I_LOC,E_ID,GrandMother_I_LOC,GrandFather_I_LOC,Name_y,Cousin
78,Bailey,House Of Fire,282578300.0,282578300.0,ALAINE,76709333.0,472726931.0,ALAINE,76709333.0,472726931.0,A,False,Gen1,Darius,472726931,Gen1,472726931,Liz,630559425,800981516,ALAINE,Barb,76709333,76709333,Ralph,800981516,,76709333,C,472726931,B,76709333,C,C,Bailey,Nathen
79,ASHLYN,Big City Nights,915140514.0,915140514.0,ALAINE,76709333.0,883399077.0,ALAINE,76709333.0,883399077.0,A,False,Gen1,Brad,883399077,Gen1,883399077,Mary,225766667,800981516,ALAINE,Barb,76709333,76709333,Ralph,800981516,,76709333,C,883399077,B,76709333,C,C,ASHLYN,Bailey
80,BETH,Ain't Even Done With the Night,189928254.0,189928254.0,ALAINE,76709333.0,899766072.0,ALAINE,76709333.0,899766072.0,B,True,Gen1,Daryl,899766072,Gen1,899766072,Mary,225766667,800981516,ALAINE,Barb,76709333,76709333,Ralph,800981516,,76709333,C,899766072,B,76709333,C,C,BETH,Brooks
81,NICHELLE,Listen To The Music,315960850.0,315960850.0,ALAINE,76709333.0,410735727.0,ALAINE,76709333.0,410735727.0,C,False,Gen1,Agustin,410735727,Gen1,410735727,Liz,630559425,800981516,ALAINE,Barb,76709333,76709333,Ralph,800981516,,76709333,C,410735727,C,76709333,C,C,NICHELLE,CHRYSTAL
82,SHAREE,Dog Eat Dog,380304562.0,380304562.0,ALAINE,76709333.0,215097449.0,ALAINE,76709333.0,215097449.0,A,False,Gen1,Shane,215097449,Gen1,215097449,Barb,397591248,800981516,ALAINE,Barb,76709333,76709333,Ralph,800981516,,76709333,C,215097449,B,76709333,C,C,SHAREE,MARYA
83,Edgar,Jump into the Fire,744382747.0,744382747.0,ALAINE,76709333.0,895795063.0,ALAINE,76709333.0,895795063.0,C,False,Gen1,Deandre,895795063,Gen1,895795063,Mary,225766667,800981516,ALAINE,Barb,76709333,76709333,Ralph,800981516,,76709333,C,895795063,B,76709333,C,C,Edgar,LETISHA
84,Ray,South California Purples,508136483.0,508136483.0,ALAINE,76709333.0,275508229.0,ALAINE,76709333.0,275508229.0,A,False,Gen1,Evan,275508229,Gen1,275508229,Pat,631311759,800981516,ALAINE,Barb,76709333,76709333,Ralph,800981516,,76709333,C,275508229,B,76709333,C,C,Ray,LOUELLA
85,CHRISTINE,Centerfold,873874765.0,873874765.0,ALAINE,76709333.0,934877622.0,ALAINE,76709333.0,934877622.0,C,False,Gen1,Cruz,934877622,Gen1,934877622,Mary,225766667,800981516,ALAINE,Barb,76709333,76709333,Ralph,800981516,,76709333,C,934877622,B,76709333,C,C,CHRISTINE,PATSY
86,Matteo,Carry On Wayward Son,192651379.0,192651379.0,ALAINE,76709333.0,934877622.0,ALAINE,76709333.0,934877622.0,A,False,Gen1,Cruz,934877622,Gen1,934877622,Mary,225766667,800981516,ALAINE,Barb,76709333,76709333,Ralph,800981516,,76709333,C,934877622,B,76709333,C,C,Matteo,Nikhil
87,DEBORAH,Strawberry Fields Forever,685016308.0,685016308.0,ALAINE,76709333.0,51506173.0,ALAINE,76709333.0,51506173.0,B,True,Gen1,Jaren,51506173,Gen1,51506173,Barb,397591248,800981516,ALAINE,Barb,76709333,76709333,Ralph,800981516,,76709333,C,51506173,C,76709333,C,C,DEBORAH,HARRIETT
88,SHALA,Centerfold,644173397.0,644173397.0,ALAINE,76709333.0,51506173.0,ALAINE,76709333.0,51506173.0,C,False,Gen1,Jaren,51506173,Gen1,51506173,Barb,397591248,800981516,ALAINE,Barb,76709333,76709333,Ralph,800981516,,76709333,C,51506173,C,76709333,C,C,SHALA,Luke
89,Arturo,After Midnight,823221926.0,823221926.0,ALAINE,76709333.0,499630005.0,ALAINE,76709333.0,499630005.0,C,False,Gen1,Landon,499630005,Gen1,499630005,Mary,225766667,800981516,ALAINE,Barb,76709333,76709333,Ralph,800981516,,76709333,C,499630005,A,76709333,C,C,Arturo,Miles
90,Keegan,Rock On,426957334.0,426957334.0,ALAINE,76709333.0,788884932.0,ALAINE,76709333.0,788884932.0,C,False,Gen1,Brodie,788884932,Gen1,788884932,Mary,225766667,800981516,ALAINE,Barb,76709333,76709333,Ralph,800981516,,76709333,C,788884932,B,76709333,C,C,Keegan,INGER
91,Saul,Show Don't Tell,83351532.0,83351532.0,ALAINE,76709333.0,574340276.0,ALAINE,76709333.0,574340276.0,C,False,Gen1,Griffin,574340276,Gen1,574340276,Liz,630559425,800981516,ALAINE,Barb,76709333,76709333,Ralph,800981516,,76709333,C,574340276,B,76709333,C,C,Saul,Hassan
92,Joan,Tie Your Mother Down,964064060.0,964064060.0,ALAINE,76709333.0,574340276.0,ALAINE,76709333.0,574340276.0,C,False,Gen1,Griffin,574340276,Gen1,574340276,Liz,630559425,800981516,ALAINE,Barb,76709333,76709333,Ralph,800981516,,76709333,C,574340276,B,76709333,C,C,Joan,CELESTA
93,Austin,What If I Came Knocking,433954916.0,433954916.0,ALAINE,76709333.0,890896128.0,ALAINE,76709333.0,890896128.0,A,False,Gen1,Jayce,890896128,Gen1,890896128,Barb,397591248,800981516,ALAINE,Barb,76709333,76709333,Ralph,800981516,,76709333,C,890896128,A,76709333,C,C,Austin,Alek
94,Rudy,Misunderstanding,636072189.0,636072189.0,ALAINE,76709333.0,416708531.0,ALAINE,76709333.0,416708531.0,C,False,Gen1,Rohan,416708531,Gen1,416708531,Mary,225766667,800981516,ALAINE,Barb,76709333,76709333,Ralph,800981516,,76709333,C,416708531,C,76709333,C,C,Rudy,JONELL
95,Fernando,Bad Moon Rising,642049272.0,642049272.0,LEIDA,743662901.0,159398693.0,LEIDA,743662901.0,159398693.0,A,False,Gen1,Rowan,159398693,Gen1,159398693,Liz,630559425,800981516,LEIDA,Mary,743662901,743662901,Ralph,800981516,,743662901,C,159398693,A,743662901,C,C,Fernando,KACIE
96,JONE,DANIEL,372301466.0,372301466.0,LEIDA,743662901.0,883399077.0,LEIDA,743662901.0,883399077.0,B,True,Gen1,Brad,883399077,Gen1,883399077,Mary,225766667,800981516,LEIDA,Mary,743662901,743662901,Ralph,800981516,,743662901,C,883399077,B,743662901,C,C,JONE,LEE
97,Brandyn,Ten Years Gone,838292095.0,838292095.0,LEIDA,743662901.0,883399077.0,LEIDA,743662901.0,883399077.0,A,False,Gen1,Brad,883399077,Gen1,883399077,Mary,225766667,800981516,LEIDA,Mary,743662901,743662901,Ralph,800981516,,743662901,C,883399077,B,743662901,C,C,Brandyn,Stephan
98,Dean,GIRL,327608891.0,327608891.0,LEIDA,743662901.0,628269884.0,LEIDA,743662901.0,628269884.0,A,False,Gen1,Chaz,628269884,Gen1,628269884,Mary,225766667,800981516,LEIDA,Mary,743662901,743662901,Ralph,800981516,,743662901,C,628269884,A,743662901,C,C,Dean,Marquis
99,Nick,Doom And Gloom,185214123.0,185214123.0,LEIDA,743662901.0,308487563.0,LEIDA,743662901.0,308487563.0,C,False,Gen1,Blaze,308487563,Gen1,308487563,Liz,630559425,800981516,LEIDA,Mary,743662901,743662901,Ralph,800981516,,743662901,C,308487563,B,743662901,C,C,Nick,Oscar
100,Ivan,Call Me the Breeze,284353027.0,284353027.0,LEIDA,743662901.0,95909451.0,LEIDA,743662901.0,95909451.0,C,False,Gen1,Forrest,95909451,Gen1,95909451,Pat,631311759,800981516,LEIDA,Mary,743662901,743662901,Ralph,800981516,,743662901,C,95909451,C,743662901,C,C,Ivan,CATRINA
101,JACQUIE,Like a Rolling Stone,311112287.0,311112287.0,LEIDA,743662901.0,547010066.0,LEIDA,743662901.0,547010066.0,B,True,Gen1,Camden,547010066,Gen1,547010066,Barb,397591248,800981516,LEIDA,Mary,743662901,743662901,Ralph,800981516,,743662901,C,547010066,A,743662901,C,C,JACQUIE,SHAWNEE
102,LORIA,Pulling Mussels,332412863.0,332412863.0,LEIDA,743662901.0,547010066.0,LEIDA,743662901.0,547010066.0,A,False,Gen1,Camden,547010066,Gen1,547010066,Barb,397591248,800981516,LEIDA,Mary,743662901,743662901,Ralph,800981516,,743662901,C,547010066,A,743662901,C,C,LORIA,Gordon
103,Marquis,Goodbye To Romance,189024978.0,189024978.0,LEIDA,743662901.0,832399950.0,LEIDA,743662901.0,832399950.0,A,False,Gen1,Keon,832399950,Gen1,832399950,Mary,225766667,800981516,LEIDA,Mary,743662901,743662901,Ralph,800981516,,743662901,C,832399950,C,743662901,C,C,Marquis,Marquis
104,MABELLE,Walk On The Wild Side,110939301.0,110939301.0,LEIDA,743662901.0,166717594.0,LEIDA,743662901.0,166717594.0,B,True,Gen1,Zane,166717594,Gen1,166717594,Mary,225766667,800981516,LEIDA,Mary,743662901,743662901,Ralph,800981516,,743662901,C,166717594,A,743662901,C,C,MABELLE,SHAWNEE
105,Paxton,Roadrunner,617892414.0,617892414.0,LEIDA,743662901.0,215097449.0,LEIDA,743662901.0,215097449.0,B,True,Gen1,Shane,215097449,Gen1,215097449,Barb,397591248,800981516,LEIDA,Mary,743662901,743662901,Ralph,800981516,,743662901,C,215097449,B,743662901,C,C,Paxton,Nathen
106,Ronnie,In The Mood,46266477.0,46266477.0,LEIDA,743662901.0,562628161.0,LEIDA,743662901.0,562628161.0,B,True,Gen1,Keaton,562628161,Gen1,562628161,Mary,225766667,800981516,LEIDA,Mary,743662901,743662901,Ralph,800981516,,743662901,C,562628161,A,743662901,C,C,Ronnie,Tyreek
107,Chris,T.N.T.,118097784.0,118097784.0,LEIDA,743662901.0,291924095.0,LEIDA,743662901.0,291924095.0,C,False,Gen1,Adonis,291924095,Gen1,291924095,Pat,631311759,800981516,LEIDA,Mary,743662901,743662901,Ralph,800981516,,743662901,C,291924095,B,743662901,C,C,Chris,JIMMIE
108,ALMA,Illegal Smile,618520060.0,618520060.0,LEIDA,743662901.0,858496373.0,LEIDA,743662901.0,858496373.0,A,False,Gen1,Reynaldo,858496373,Gen1,858496373,Mary,225766667,800981516,LEIDA,Mary,743662901,743662901,Ralph,800981516,,743662901,C,858496373,B,743662901,C,C,ALMA,Alden
109,Xavier,The Waiting,859610733.0,859610733.0,LEIDA,743662901.0,112615155.0,LEIDA,743662901.0,112615155.0,A,False,Gen1,Shea,112615155,Gen1,112615155,Liz,630559425,800981516,LEIDA,Mary,743662901,743662901,Ralph,800981516,,743662901,C,112615155,C,743662901,C,C,Xavier,JADA
110,CASSEY,Europa,312862070.0,312862070.0,LEIDA,743662901.0,410431189.0,LEIDA,743662901.0,410431189.0,A,False,Gen1,Lawson,410431189,Gen1,410431189,Mary,225766667,800981516,LEIDA,Mary,743662901,743662901,Ralph,800981516,,743662901,C,410431189,A,743662901,C,C,CASSEY,Nathan
111,Hugo,Into The Mystic,118630849.0,118630849.0,LEIDA,743662901.0,324140549.0,LEIDA,743662901.0,324140549.0,A,False,Gen1,Issac,324140549,Gen1,324140549,Liz,630559425,800981516,LEIDA,Mary,743662901,743662901,Ralph,800981516,,743662901,C,324140549,A,743662901,C,C,Hugo,Dominik
112,LATASHIA,Take Me Home Tonight,557548173.0,557548173.0,LEIDA,743662901.0,742024162.0,LEIDA,743662901.0,742024162.0,B,True,Gen1,Tariq,742024162,Gen1,742024162,Pat,631311759,800981516,LEIDA,Mary,743662901,743662901,Ralph,800981516,,743662901,C,742024162,B,743662901,C,C,LATASHIA,LORNA
113,Giancarlo,London Calling,397224072.0,397224072.0,LEIDA,743662901.0,764666112.0,LEIDA,743662901.0,764666112.0,B,True,Gen1,Owen,764666112,Gen1,764666112,Barb,397591248,800981516,LEIDA,Mary,743662901,743662901,Ralph,800981516,,743662901,C,764666112,A,743662901,C,C,Giancarlo,LAWRENCE
114,IRINA,Joe's Garage,517250019.0,517250019.0,LEIDA,743662901.0,701317684.0,LEIDA,743662901.0,701317684.0,C,False,Gen1,Tyrese,701317684,Gen1,701317684,Liz,630559425,800981516,LEIDA,Mary,743662901,743662901,Ralph,800981516,,743662901,C,701317684,B,743662901,C,C,IRINA,Raphael
115,Angelo,I'm So Glad,72030382.0,72030382.0,MITSUKO,413557007.0,159398693.0,MITSUKO,413557007.0,159398693.0,C,False,Gen1,Rowan,159398693,Gen1,159398693,Liz,630559425,800981516,MITSUKO,Mary,413557007,413557007,Ralph,800981516,,413557007,A,159398693,A,413557007,A,A,Angelo,KACIE
116,Brice,Your're Sixteen,861557814.0,861557814.0,MITSUKO,413557007.0,472726931.0,MITSUKO,413557007.0,472726931.0,A,False,Gen1,Darius,472726931,Gen1,472726931,Liz,630559425,800981516,MITSUKO,Mary,413557007,413557007,Ralph,800981516,,413557007,A,472726931,B,413557007,A,A,Brice,KELLI
117,CATHY,"Silver, Blue And Gold",519561981.0,519561981.0,MITSUKO,413557007.0,899766072.0,MITSUKO,413557007.0,899766072.0,B,True,Gen1,Daryl,899766072,Gen1,899766072,Mary,225766667,800981516,MITSUKO,Mary,413557007,413557007,Ralph,800981516,,413557007,A,899766072,B,413557007,A,A,CATHY,Shannon
118,Chaim,You Better Run,574035475.0,574035475.0,MITSUKO,413557007.0,899766072.0,MITSUKO,413557007.0,899766072.0,B,True,Gen1,Daryl,899766072,Gen1,899766072,Mary,225766667,800981516,MITSUKO,Mary,413557007,413557007,Ralph,800981516,,413557007,A,899766072,B,413557007,A,A,Chaim,Darrin
119,Xzavier,Fly By Night,402204383.0,402204383.0,MITSUKO,413557007.0,899766072.0,MITSUKO,413557007.0,899766072.0,B,True,Gen1,Daryl,899766072,Gen1,899766072,Mary,225766667,800981516,MITSUKO,Mary,413557007,413557007,Ralph,800981516,,413557007,A,899766072,B,413557007,A,A,Xzavier,FLORIDA
120,Blake,Hot for Teacher,755660552.0,755660552.0,MITSUKO,413557007.0,899766072.0,MITSUKO,413557007.0,899766072.0,C,False,Gen1,Daryl,899766072,Gen1,899766072,Mary,225766667,800981516,MITSUKO,Mary,413557007,413557007,Ralph,800981516,,413557007,A,899766072,B,413557007,A,A,Blake,Bryson
121,Jaylen,Dancing In the Street,518242788.0,518242788.0,MITSUKO,413557007.0,832399950.0,MITSUKO,413557007.0,832399950.0,A,False,Gen1,Keon,832399950,Gen1,832399950,Mary,225766667,800981516,MITSUKO,Mary,413557007,413557007,Ralph,800981516,,413557007,A,832399950,C,413557007,A,A,Jaylen,JENIFFER
122,Clarence,Look Into The Future,31001652.0,31001652.0,MITSUKO,413557007.0,215097449.0,MITSUKO,413557007.0,215097449.0,A,False,Gen1,Shane,215097449,Gen1,215097449,Barb,397591248,800981516,MITSUKO,Mary,413557007,413557007,Ralph,800981516,,413557007,A,215097449,B,413557007,A,A,Clarence,ESTHER
123,RICHARD,I Don't Know,869542292.0,869542292.0,MITSUKO,413557007.0,895795063.0,MITSUKO,413557007.0,895795063.0,C,False,Gen1,Deandre,895795063,Gen1,895795063,Mary,225766667,800981516,MITSUKO,Mary,413557007,413557007,Ralph,800981516,,413557007,A,895795063,B,413557007,A,A,RICHARD,SHENIKA
124,FANNIE,My Sweet Lord,82850688.0,82850688.0,MITSUKO,413557007.0,734902635.0,MITSUKO,413557007.0,734902635.0,A,False,Gen1,Santos,734902635,Gen1,734902635,Mary,225766667,800981516,MITSUKO,Mary,413557007,413557007,Ralph,800981516,,413557007,A,734902635,B,413557007,A,A,FANNIE,Fernando
125,RIKKI,Down To The Waterline,172184891.0,172184891.0,MITSUKO,413557007.0,376496129.0,MITSUKO,413557007.0,376496129.0,B,True,Gen1,Fred,376496129,Gen1,376496129,Barb,397591248,800981516,MITSUKO,Mary,413557007,413557007,Ralph,800981516,,413557007,A,376496129,B,413557007,A,A,RIKKI,TRISTA
126,JEANETTA,Brothers In Arms,830089281.0,830089281.0,MITSUKO,413557007.0,275508229.0,MITSUKO,413557007.0,275508229.0,B,True,Gen1,Evan,275508229,Gen1,275508229,Pat,631311759,800981516,MITSUKO,Mary,413557007,413557007,Ralph,800981516,,413557007,A,275508229,B,413557007,A,A,JEANETTA,RIKKI
127,Reynaldo,Uncle John's Band,926561998.0,926561998.0,MITSUKO,413557007.0,275508229.0,MITSUKO,413557007.0,275508229.0,C,False,Gen1,Evan,275508229,Gen1,275508229,Pat,631311759,800981516,MITSUKO,Mary,413557007,413557007,Ralph,800981516,,413557007,A,275508229,B,413557007,A,A,Reynaldo,VIOLETTE
128,Rogelio,Rock Steady,733090395.0,733090395.0,MITSUKO,413557007.0,934877622.0,MITSUKO,413557007.0,934877622.0,C,False,Gen1,Cruz,934877622,Gen1,934877622,Mary,225766667,800981516,MITSUKO,Mary,413557007,413557007,Ralph,800981516,,413557007,A,934877622,B,413557007,A,A,Rogelio,Stephan
129,Freddy,The Load-out/stay,868684897.0,868684897.0,MITSUKO,413557007.0,762873661.0,MITSUKO,413557007.0,762873661.0,B,True,Gen1,Ronaldo,762873661,Gen1,762873661,Liz,630559425,800981516,MITSUKO,Mary,413557007,413557007,Ralph,800981516,,413557007,A,762873661,C,413557007,A,A,Freddy,LUISA
130,JOHANA,Voodoo Child (Slight Return),724183924.0,724183924.0,MITSUKO,413557007.0,760250469.0,MITSUKO,413557007.0,760250469.0,B,True,Gen1,Ronaldo,760250469,Gen1,760250469,Barb,397591248,800981516,MITSUKO,Mary,413557007,413557007,Ralph,800981516,,413557007,A,760250469,A,413557007,A,A,JOHANA,YOLANDA
131,Misael,On the Dark Side,129532460.0,129532460.0,MITSUKO,413557007.0,112615155.0,MITSUKO,413557007.0,112615155.0,A,False,Gen1,Shea,112615155,Gen1,112615155,Liz,630559425,800981516,MITSUKO,Mary,413557007,413557007,Ralph,800981516,,413557007,A,112615155,C,413557007,A,A,Misael,Oscar
132,Allan,Say You Love Me,336663599.0,336663599.0,MITSUKO,413557007.0,324140549.0,MITSUKO,413557007.0,324140549.0,A,False,Gen1,Issac,324140549,Gen1,324140549,Liz,630559425,800981516,MITSUKO,Mary,413557007,413557007,Ralph,800981516,,413557007,A,324140549,A,413557007,A,A,Allan,Garrett
133,Jeffrey,Something's Happening/,809673833.0,809673833.0,MITSUKO,413557007.0,324140549.0,MITSUKO,413557007.0,324140549.0,A,False,Gen1,Issac,324140549,Gen1,324140549,Liz,630559425,800981516,MITSUKO,Mary,413557007,413557007,Ralph,800981516,,413557007,A,324140549,A,413557007,A,A,Jeffrey,TAI
134,LEDA,Sara,454203524.0,454203524.0,MITSUKO,413557007.0,65356059.0,MITSUKO,413557007.0,65356059.0,A,False,Gen1,Ignacio,65356059,Gen1,65356059,Pat,631311759,800981516,MITSUKO,Mary,413557007,413557007,Ralph,800981516,,413557007,A,65356059,C,413557007,A,A,LEDA,Oscar
135,JOSE,Live and Let Die,72325106.0,72325106.0,MITSUKO,413557007.0,764666112.0,MITSUKO,413557007.0,764666112.0,A,False,Gen1,Owen,764666112,Gen1,764666112,Barb,397591248,800981516,MITSUKO,Mary,413557007,413557007,Ralph,800981516,,413557007,A,764666112,A,413557007,A,A,JOSE,Drake
136,Nathanael,Wild Horses,586924633.0,586924633.0,MITSUKO,413557007.0,764666112.0,MITSUKO,413557007.0,764666112.0,C,False,Gen1,Owen,764666112,Gen1,764666112,Barb,397591248,800981516,MITSUKO,Mary,413557007,413557007,Ralph,800981516,,413557007,A,764666112,A,413557007,A,A,Nathanael,TANA
137,LORNA,Bonzo's Montreaux,685784665.0,685784665.0,MITSUKO,413557007.0,915956610.0,MITSUKO,413557007.0,915956610.0,A,False,Gen1,Jorden,915956610,Gen1,915956610,Mary,225766667,800981516,MITSUKO,Mary,413557007,413557007,Ralph,800981516,,413557007,A,915956610,B,413557007,A,A,LORNA,DONG
138,Branden,"Blue Morning, Blue Day",901773248.0,901773248.0,MITSUKO,413557007.0,915956610.0,MITSUKO,413557007.0,915956610.0,B,True,Gen1,Jorden,915956610,Gen1,915956610,Mary,225766667,800981516,MITSUKO,Mary,413557007,413557007,Ralph,800981516,,413557007,A,915956610,B,413557007,A,A,Branden,Nicholas
139,Quintin,Redneck Friend,320866580.0,320866580.0,MICHA,975564104.0,159398693.0,MICHA,975564104.0,159398693.0,C,False,Gen1,Rowan,159398693,Gen1,159398693,Liz,630559425,800981516,MICHA,Mary,975564104,975564104,Ralph,800981516,,975564104,A,159398693,A,975564104,A,A,Quintin,JOSE
140,Abram,Pretending,940169435.0,940169435.0,MICHA,975564104.0,115030635.0,MICHA,975564104.0,115030635.0,C,False,Gen1,Devin,115030635,Gen1,115030635,Liz,630559425,800981516,MICHA,Mary,975564104,975564104,Ralph,800981516,,975564104,A,115030635,A,975564104,A,A,Abram,MAKEDA
141,DEVORAH,Dirty Work,484868080.0,484868080.0,MICHA,975564104.0,308487563.0,MICHA,975564104.0,308487563.0,C,False,Gen1,Blaze,308487563,Gen1,308487563,Liz,630559425,800981516,MICHA,Mary,975564104,975564104,Ralph,800981516,,975564104,A,308487563,B,975564104,A,A,DEVORAH,MACKENZIE
142,Bailey,Twist and Shout,467445779.0,467445779.0,MICHA,975564104.0,308487563.0,MICHA,975564104.0,308487563.0,B,True,Gen1,Blaze,308487563,Gen1,308487563,Liz,630559425,800981516,MICHA,Mary,975564104,975564104,Ralph,800981516,,975564104,A,308487563,B,975564104,A,A,Bailey,Cortez
143,Chase,Fool In the Rain,757101785.0,757101785.0,MICHA,975564104.0,308487563.0,MICHA,975564104.0,308487563.0,B,True,Gen1,Blaze,308487563,Gen1,308487563,Liz,630559425,800981516,MICHA,Mary,975564104,975564104,Ralph,800981516,,975564104,A,308487563,B,975564104,A,A,Chase,Conor
144,Phoenix,Take the Money and Run,623710653.0,623710653.0,MICHA,975564104.0,832399950.0,MICHA,975564104.0,832399950.0,B,True,Gen1,Keon,832399950,Gen1,832399950,Mary,225766667,800981516,MICHA,Mary,975564104,975564104,Ralph,800981516,,975564104,A,832399950,C,975564104,A,A,Phoenix,Chaim
145,ALICA,Celebration Day,765156663.0,765156663.0,MICHA,975564104.0,410735727.0,MICHA,975564104.0,410735727.0,B,True,Gen1,Agustin,410735727,Gen1,410735727,Liz,630559425,800981516,MICHA,Mary,975564104,975564104,Ralph,800981516,,975564104,A,410735727,C,975564104,A,A,ALICA,EULAH
146,Oliver,I'm a Man,498946667.0,498946667.0,MICHA,975564104.0,586071738.0,MICHA,975564104.0,586071738.0,C,False,Gen1,Bradly,586071738,Gen1,586071738,Mary,225766667,800981516,MICHA,Mary,975564104,975564104,Ralph,800981516,,975564104,A,586071738,B,975564104,A,A,Oliver,KAILA
147,Brandan,Friends,19504406.0,19504406.0,MICHA,975564104.0,238679265.0,MICHA,975564104.0,238679265.0,C,False,Gen1,Keyon,238679265,Gen1,238679265,Pat,631311759,800981516,MICHA,Mary,975564104,975564104,Ralph,800981516,,975564104,A,238679265,C,975564104,A,A,Brandan,SCARLET
148,Darryl,Since I've Been Loving You,73631161.0,73631161.0,MICHA,975564104.0,562628161.0,MICHA,975564104.0,562628161.0,B,True,Gen1,Keaton,562628161,Gen1,562628161,Mary,225766667,800981516,MICHA,Mary,975564104,975564104,Ralph,800981516,,975564104,A,562628161,A,975564104,A,A,Darryl,TAMEIKA
149,Kyler,Dude (Looks Like a Lady),801735140.0,801735140.0,MICHA,975564104.0,574340276.0,MICHA,975564104.0,574340276.0,C,False,Gen1,Griffin,574340276,Gen1,574340276,Liz,630559425,800981516,MICHA,Mary,975564104,975564104,Ralph,800981516,,975564104,A,574340276,B,975564104,A,A,Kyler,CLARENCE
150,ZELDA,Saturday In the Park,953192601.0,953192601.0,MICHA,975564104.0,762873661.0,MICHA,975564104.0,762873661.0,A,False,Gen1,Ronaldo,762873661,Gen1,762873661,Liz,630559425,800981516,MICHA,Mary,975564104,975564104,Ralph,800981516,,975564104,A,762873661,C,975564104,A,A,ZELDA,Samson
151,Emerson,Eight Days A Week,458129060.0,458129060.0,MICHA,975564104.0,410431189.0,MICHA,975564104.0,410431189.0,B,True,Gen1,Lawson,410431189,Gen1,410431189,Mary,225766667,800981516,MICHA,Mary,975564104,975564104,Ralph,800981516,,975564104,A,410431189,A,975564104,A,A,Emerson,JALEESA
152,CHRISTINIA,Shot Down In Flames,918993062.0,918993062.0,MICHA,975564104.0,890896128.0,MICHA,975564104.0,890896128.0,C,False,Gen1,Jayce,890896128,Gen1,890896128,Barb,397591248,800981516,MICHA,Mary,975564104,975564104,Ralph,800981516,,975564104,A,890896128,A,975564104,A,A,CHRISTINIA,Royce
153,JERRICA,Green Grass & High Tides,952167710.0,952167710.0,MICHA,975564104.0,673417016.0,MICHA,975564104.0,673417016.0,A,False,Gen1,Ayden,673417016,Gen1,673417016,Barb,397591248,800981516,MICHA,Mary,975564104,975564104,Ralph,800981516,,975564104,A,673417016,A,975564104,A,A,JERRICA,ODETTE
154,DELFINA,Rockin' In the Free World,675073046.0,675073046.0,MICHA,975564104.0,425921788.0,MICHA,975564104.0,425921788.0,B,True,Gen1,Micheal,425921788,Gen1,425921788,Liz,630559425,800981516,MICHA,Mary,975564104,975564104,Ralph,800981516,,975564104,A,425921788,A,975564104,A,A,DELFINA,LYDIA
155,GWENN,Centerfield,993365244.0,993365244.0,MICHA,975564104.0,425921788.0,MICHA,975564104.0,425921788.0,A,False,Gen1,Micheal,425921788,Gen1,425921788,Liz,630559425,800981516,MICHA,Mary,975564104,975564104,Ralph,800981516,,975564104,A,425921788,A,975564104,A,A,GWENN,TAI
156,MARCENE,Heartbreaker/Living Loving Maid (She's Just A Woman),50372726.0,50372726.0,DIANNE,976288876.0,159398693.0,DIANNE,976288876.0,159398693.0,A,False,Gen1,Rowan,159398693,Gen1,159398693,Liz,630559425,800981516,DIANNE,Pat,976288876,976288876,Ralph,800981516,,976288876,A,159398693,A,976288876,A,A,MARCENE,Royce
157,KORI,"One Bourbon, One Scotch, One Beer",533301574.0,533301574.0,DIANNE,976288876.0,812637399.0,DIANNE,976288876.0,812637399.0,B,True,Gen1,Fidel,812637399,Gen1,812637399,Liz,630559425,800981516,DIANNE,Pat,976288876,976288876,Ralph,800981516,,976288876,A,812637399,B,976288876,A,A,KORI,CLAUDETTE
158,Alex,Let's Ride,621346629.0,621346629.0,DIANNE,976288876.0,628269884.0,DIANNE,976288876.0,628269884.0,B,True,Gen1,Chaz,628269884,Gen1,628269884,Mary,225766667,800981516,DIANNE,Pat,976288876,976288876,Ralph,800981516,,976288876,A,628269884,A,976288876,A,A,Alex,Alden
